sr3-rtx complete frame dump - every DrawIndexedPrimitive in submission order
frame 1227, camera (96.3 147.7 36.1)
disposition: CONVERT = re-issued as fixed function and path-traced
             HIDE    = still drawn, given an ortho projection so Remix ignores it
             PASS    = untouched; Remix reconstructs it from shader output


=== RENDER TARGET 14D87A30  1280x720 fmt=34 ===
    6 CONVERT v=17601  p=494    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_MapSampler' rank=100 | tex0=3F2388D0 inst=1
 1006 PASS    v=1731   p=740    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F12B90 inst=1
 1007 PASS    v=2115   p=327    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F107B0 inst=1
 1008 PASS    v=1421   p=31     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C530 inst=1
 1009 PASS    v=1589   p=25     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C530 inst=1
 1010 PASS    v=2750   p=80     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C530 inst=1
 1011 PASS    v=3014   p=87     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C530 inst=1
 1012 PASS    v=3348   p=164    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C530 inst=1
 1013 PASS    v=1907   p=75     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C530 inst=1
 1014 PASS    v=1486   p=225    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F11310 inst=1
 1015 PASS    v=1436   p=291    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FB70 inst=1
 1016 PASS    v=17601  p=1447   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=44F0D6B0 inst=1
 1017 PASS    v=17601  p=183    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=44F0D6B0 inst=1
 1018 PASS    v=17601  p=140    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=44F0D6B0 inst=1
 1019 PASS    v=17601  p=644    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=44F0C290 inst=1
 1020 PASS    v=17601  p=2240   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=44F0D790 inst=1
 1021 PASS    v=17601  p=1405   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=44F0D790 inst=1
 1022 PASS    v=2115   p=446    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BD50 inst=1
 1023 PASS    v=2115   p=284    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0B3B0 inst=1
 1024 PASS    v=1436   p=584    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0D4F0 inst=1
 1025 PASS    v=2115   p=182    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0D4F0 inst=1
 1026 PASS    v=2115   p=1006   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0D410 inst=1
 1027 PASS    v=3718   p=7      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1028 PASS    v=1333   p=25     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1029 PASS    v=1333   p=7      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1030 PASS    v=486    p=188    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1031 PASS    v=1553   p=25     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1032 PASS    v=1553   p=14     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1033 PASS    v=3081   p=19     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1034 PASS    v=2614   p=1508   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1035 PASS    v=2614   p=170    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1036 PASS    v=2608   p=326    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1037 PASS    v=1731   p=7      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1038 PASS    v=1731   p=134    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1039 PASS    v=829    p=170    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1040 PASS    v=958    p=14     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1041 PASS    v=958    p=32     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1042 PASS    v=1534   p=7      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F136F0 inst=1
 1043 PASS    v=3632   p=799    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1044 PASS    v=6471   p=2633   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1045 PASS    v=6471   p=2498   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1046 PASS    v=6471   p=1956   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1047 PASS    v=6471   p=136    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1048 PASS    v=6471   p=251    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1049 PASS    v=1486   p=206    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1050 PASS    v=776    p=875    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1051 PASS    v=3506   p=882    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1052 PASS    v=1436   p=77     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1053 PASS    v=2488   p=128    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1054 PASS    v=2488   p=270    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1055 PASS    v=1267   p=155    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1056 PASS    v=1209   p=100    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1057 PASS    v=1209   p=158    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0DBF0 inst=1
 1058 PASS    v=1486   p=308    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1059 PASS    v=3506   p=244    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1060 PASS    v=3506   p=620    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1061 PASS    v=1436   p=263    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1062 PASS    v=2488   p=236    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1063 PASS    v=2488   p=244    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1064 PASS    v=1267   p=644    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1065 PASS    v=1209   p=332    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0BC70 inst=1
 1066 PASS    v=1421   p=7      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C6F0 inst=1
 1067 PASS    v=74     p=117    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FD30 inst=1
 1068 PASS    v=148    p=236    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FD30 inst=1
 1069 PASS    v=84     p=2      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FD30 inst=1
 1070 PASS    v=12     p=2      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FD30 inst=1
 1071 PASS    v=7      p=7      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FD30 inst=1
 1072 PASS    v=19     p=31     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0FD30 inst=1
 1073 PASS    v=3632   p=595    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1074 PASS    v=3506   p=22     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1075 PASS    v=3506   p=261    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1076 PASS    v=3506   p=44     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1077 PASS    v=2115   p=746    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1078 PASS    v=2488   p=428    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1079 PASS    v=2488   p=22     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1080 PASS    v=2488   p=261    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F0C7D0 inst=1
 1081 PASS    v=2115   p=2      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B6CB870 inst=1
 1082 PASS    v=52     p=26     zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F12B90 inst=0
 1083 CONVERT v=40     p=20     zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_MapSampler' rank=100 | tex0=44F11CB0 inst=0
 1084 CONVERT v=384    p=192    zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_MapSampler' rank=100 | tex0=44F11A10 inst=0
 1085 CONVERT v=144    p=72     zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_MapSampler' rank=100 | tex0=44F11BD0 inst=0
 1086 PASS    v=176    p=88     zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F130D0 inst=0
 1087 PASS    v=1164   p=582    zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F19B90 inst=0
 1088 PASS    v=1124   p=562    zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F12650 inst=0
 1089 PASS    v=116    p=58     zw=0 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=44F12F10 inst=0
 1090 CONVERT v=1000   p=500    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_mapSampler' rank=100 | tex0=3F23C450 inst=0
 1091 CONVERT v=192    p=96     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_mapSampler' rank=100 | tex0=3F23C450 inst=0
 1092 CONVERT v=1840   p=920    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_mapSampler' rank=100 | tex0=3F23C450 inst=0
 1093 ? v=536    p=892    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099380 inst=0
 1094 ? v=536    p=243    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099000 inst=0
 1095 ? v=416    p=964    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=4A3A84F8 inst=0
 1096 ? v=3      p=1      zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=14D91E60 inst=0
 1097 ? v=1080   p=499    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099380 inst=0
 1098 ? v=1080   p=500    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099000 inst=0
 1099 ? v=1080   p=501    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=160998C0 inst=0
 1100 ? v=1080   p=499    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=160998C0 inst=0
 1101 ? v=1080   p=499    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099000 inst=0
 1102 ? v=1080   p=499    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099380 inst=0
 1103 ? v=990    p=1905   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099000 inst=0
 1104 ? v=990    p=472    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=16099380 inst=0
 1105 ? v=130    p=313    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=4A3A8258 inst=0
 1106 ? v=764    p=1694   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=4A3A9758 inst=0
 1107 ? v=7977   p=739    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1108 ? v=7977   p=3408   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1109 ? v=7977   p=427    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1110 ? v=7977   p=677    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1111 ? v=7977   p=315    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1112 ? v=7977   p=284    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1113 ? v=7977   p=222    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1114 ? v=7977   p=383    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1115 ? v=7977   p=154    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1116 ? v=7977   p=250    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1117 ? v=7977   p=628    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1118 ? v=7977   p=851    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1119 ? v=7977   p=168    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1120 ? v=7977   p=245    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1121 ? v=7977   p=131    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1122 ? v=7977   p=183    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1123 ? v=7977   p=498    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1124 ? v=7977   p=1457   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1125 ? v=7977   p=250    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1126 ? v=7977   p=143    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1127 ? v=7977   p=175    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1128 ? v=7977   p=570    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1129 ? v=7977   p=1416   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1130 ? v=7977   p=539    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1131 ? v=7977   p=723    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1132 ? v=7977   p=198    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1133 ? v=7977   p=86     zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1134 ? v=7977   p=188    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1135 ? v=7977   p=386    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1136 ? v=7977   p=1318   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1137 ? v=7977   p=170    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1138 ? v=7977   p=84     zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1139 ? v=7977   p=195    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1140 ? v=7977   p=647    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1141 ? v=7977   p=740    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1142 ? v=7977   p=309    zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Diffuse_MapSampler' rank=100 | tex0=16098E40 inst=0
 1143 ? v=7977   p=2972   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=3B9E9570 inst=0
 1144 ? v=1128   p=2886   zw=1 zt=1 blend=1 cw=0xf | vs[proj][obj][skin] ps='Normal_MapSampler' rank=0 | tex0=4A3A8A38 inst=0
 1145 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1146 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1147 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1148 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1149 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1150 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1151 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1152 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1153 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1154 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1155 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1156 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1157 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1158 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1159 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1160 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1161 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1162 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1163 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1164 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1165 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1166 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1167 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1168 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1169 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1170 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1171 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1172 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1173 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1174 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1175 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1176 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1177 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
 1178 PASS    v=8      p=12     zw=0 zt=1 blend=1 cw=0 | vs[proj][   ][    ] ps='' rank=0 | tex0=4A3A8A38 inst=0
